time,pr,eto,tmmn,tmmx,rmin,rmax,vs,srad
1998-08-04 06:00:00,0.0,4.37,13.95,26.4,38.39,100.0,6.01,19.33
1998-08-05 06:00:00,0.0,3.68,13.46,25.28,46.92,100.0,3.67,17.51
1998-08-06 06:00:00,0.0,4.24,14.1,27.78,46.01,97.88,1.71,21.87
1998-08-07 06:00:00,0.0,5.07,13.95,29.68,47.47,100.0,3.19,24.33
1998-08-08 06:00:00,0.41,6.48,14.31,34.03,37.83,100.0,4.25,25.82
1998-08-09 06:00:00,3.66,5.94,18.47,34.55,33.05,94.92,2.64,24.74
1998-08-10 06:00:00,0.28,4.92,19.68,30.75,32.22,100.0,2.52,21.68
1998-08-11 06:00:00,7.44,5.28,17.66,31.57,42.69,100.0,2.8,23.72
1998-08-12 06:00:00,5.71,4.41,16.09,30.93,41.21,100.0,1.93,21.09
1998-08-13 06:00:00,0.0,5.07,15.73,30.4,38.22,100.0,2.62,24.71
1998-08-14 06:00:00,0.0,5.46,16.8,32.37,31.97,95.92,2.07,25.1
1998-08-15 06:00:00,0.0,5.51,16.01,31.62,30.52,95.9,4.53,19.6
1998-08-16 06:00:00,0.0,6.97,15.96,35.03,30.89,96.88,4.52,24.79
1998-08-17 06:00:00,0.0,6.91,17.95,36.02,29.05,84.42,3.76,24.61
1998-08-18 06:00:00,0.0,7.62,17.7,34.49,27.91,88.06,6.51,24.56
1998-08-19 06:00:00,3.91,6.31,17.45,33.71,31.31,100.0,5.54,22.53
1998-08-20 06:00:00,2.06,5.42,19.35,32.67,37.62,100.0,4.3,18.75
1998-08-21 06:00:00,0.0,6.9,17.62,34.58,35.36,100.0,5.5,23.7
1998-08-22 06:00:00,0.0,6.75,18.14,34.62,33.6,88.94,4.63,23.8
1998-08-23 06:00:00,0.0,6.93,17.93,36.67,28.0,87.17,3.82,24.06
1998-08-24 06:00:00,10.11,6.75,18.36,36.69,27.38,82.72,3.61,23.6
1998-08-25 06:00:00,1.93,5.33,16.03,31.94,27.73,100.0,4.31,22.47
1998-08-26 06:00:00,0.32,5.29,17.49,33.24,40.49,100.0,4.79,18.46
1998-08-27 06:00:00,0.0,5.95,18.24,35.48,31.08,100.0,3.19,22.95
1998-08-28 06:00:00,0.0,5.71,16.32,32.48,24.1,89.11,2.82,23.71
1998-08-29 06:00:00,0.0,6.35,16.79,34.16,25.26,77.2,3.39,23.5
1998-08-30 06:00:00,0.0,7.26,16.88,34.67,24.47,77.18,4.77,22.96
1998-08-31 06:00:00,1.26,5.59,14.75,32.51,23.47,69.8,2.9,22.48
1998-09-01 06:00:00,1.77,4.1,16.5,29.21,24.71,100.0,2.34,17.53
1998-09-02 06:00:00,0.0,5.34,14.6,31.87,31.09,93.42,3.1,21.39
1998-09-03 06:00:00,0.0,6.05,15.71,36.22,16.23,86.08,2.77,21.3
1998-09-04 06:00:00,0.0,6.58,19.07,36.44,16.06,52.56,3.22,21.1
1998-09-05 06:00:00,0.0,7.09,15.76,36.25,18.48,83.18,4.52,20.86
1998-09-06 06:00:00,0.0,6.47,16.18,36.64,18.14,73.07,3.28,20.67
1998-09-07 06:00:00,0.0,5.46,15.04,33.7,17.85,85.62,3.44,20.18
1998-09-08 06:00:00,0.0,5.95,13.71,31.96,32.07,100.0,5.87,20.11
1998-09-09 06:00:00,0.0,7.77,13.04,34.43,25.1,94.69,7.16,20.09
1998-09-10 06:00:00,0.0,7.86,15.37,34.02,22.74,89.07,7.39,19.97
1998-09-11 06:00:00,0.0,6.36,13.06,31.57,22.55,71.35,4.95,20.03
1998-09-12 06:00:00,0.0,5.73,12.62,31.3,23.47,100.0,5.43,19.61
1998-09-13 06:00:00,7.46,4.68,13.23,30.59,31.18,100.0,3.45,19.13
1998-09-14 06:00:00,1.0,4.23,15.24,26.48,31.72,100.0,4.54,17.1
1998-09-15 06:00:00,0.0,3.88,11.21,26.71,35.55,100.0,2.85,19.31
1998-09-16 06:00:00,0.0,4.25,12.85,28.8,38.52,91.14,2.91,19.11
1998-09-17 06:00:00,0.0,5.22,12.41,30.82,34.08,100.0,4.4,19.01
1998-09-18 06:00:00,0.0,6.03,13.22,31.91,28.33,99.92,5.3,19.04
1998-09-19 06:00:00,0.0,5.16,12.75,32.77,24.13,100.0,3.29,18.83
1998-09-20 06:00:00,0.0,4.8,12.34,28.42,23.03,97.93,5.92,18.32
1998-09-21 06:00:00,0.0,3.11,7.37,20.84,41.57,100.0,5.88,13.94
1998-09-22 06:00:00,1.6,2.89,4.56,19.92,47.15,100.0,3.18,16.87
1998-09-23 06:00:00,0.91,3.37,5.19,25.4,46.42,100.0,4.15,16.31
1998-09-24 06:00:00,2.82,3.66,12.01,29.95,44.62,100.0,2.48,17.27
1998-09-25 06:00:00,0.0,7.67,13.79,35.92,22.46,100.0,7.34,17.63
1998-09-26 06:00:00,0.0,5.59,16.32,31.45,19.62,84.18,4.26,17.9
1998-09-27 06:00:00,0.0,4.35,11.81,29.68,21.23,87.75,3.56,17.35
1998-09-28 06:00:00,0.0,3.9,14.62,33.37,32.13,100.0,1.82,17.19
1998-09-29 06:00:00,0.82,3.83,17.34,32.4,28.83,70.66,1.94,15.15
1998-09-30 06:00:00,0.0,3.8,13.38,25.93,29.23,95.87,5.01,12.36
1998-10-01 06:00:00,18.86,2.06,-1.01,18.05,38.42,100.0,4.26,4.82
1998-10-02 06:00:00,2.65,1.32,1.2,14.47,65.87,100.0,2.61,10.44
1998-10-03 06:00:00,0.93,2.29,1.25,19.17,55.11,100.0,5.31,16.01
1998-10-04 06:00:00,0.39,3.4,6.35,22.24,32.18,100.0,6.31,14.63
1998-10-05 06:00:00,0.0,3.36,2.13,16.83,22.38,88.38,5.51,16.65
1998-10-06 06:00:00,0.0,3.55,2.29,19.06,22.47,79.2,4.39,16.54
1998-10-07 06:00:00,0.0,3.15,3.44,22.03,25.63,78.72,2.59,16.76
1998-10-08 06:00:00,0.0,4.38,4.15,24.47,29.6,95.39,5.46,16.57
1998-10-09 06:00:00,0.0,3.23,4.47,25.48,28.64,100.0,2.51,16.39
1998-10-10 06:00:00,0.0,4.33,8.86,26.54,30.79,79.08,4.55,16.05
1998-10-11 06:00:00,0.0,4.24,6.52,22.35,16.39,100.0,5.21,16.5
1998-10-12 06:00:00,0.0,3.86,2.48,22.07,19.33,71.39,4.58,15.74
1998-10-13 06:00:00,0.0,3.07,4.97,24.2,30.13,93.49,3.9,15.55
1998-10-14 06:00:00,0.0,3.47,7.89,28.5,31.08,100.0,3.15,15.24
1998-10-15 06:00:00,0.0,4.17,7.71,27.54,30.41,100.0,5.91,15.04
1998-10-16 06:00:00,0.75,4.65,11.4,26.04,26.44,100.0,7.89,13.51
1998-10-17 06:00:00,0.0,2.43,2.31,15.68,25.32,97.65,6.56,7.97
1998-10-18 06:00:00,0.0,2.7,-1.3,19.57,24.76,98.03,2.7,15.14
1998-10-19 06:00:00,0.0,2.89,3.74,20.43,26.17,66.73,2.81,14.81
1998-10-20 06:00:00,0.0,2.05,4.07,16.89,25.6,87.01,2.88,8.82
1998-10-21 06:00:00,0.0,2.46,0.64,17.28,24.86,82.52,2.56,14.74
1998-10-22 06:00:00,0.0,3.67,0.46,19.16,28.15,74.17,6.3,14.13
1998-10-23 06:00:00,0.0,3.06,1.57,21.83,33.23,100.0,4.6,13.69
1998-10-24 06:00:00,0.0,2.4,4.53,22.72,34.32,100.0,2.31,13.76
1998-10-25 06:00:00,0.0,2.97,5.68,23.24,35.1,88.71,3.9,12.69
1998-10-26 06:00:00,2.51,2.88,8.12,25.75,39.41,100.0,3.67,11.63
1998-10-27 06:00:00,2.57,2.73,10.3,23.91,36.95,100.0,4.29,12.05
1998-10-28 06:00:00,2.3,2.56,8.1,20.31,30.51,100.0,4.73,12.4
1998-10-29 06:00:00,0.57,2.79,5.31,19.25,30.24,90.96,4.4,13.17
1998-10-30 06:00:00,2.32,1.33,2.36,13.32,32.27,100.0,4.07,6.19
1998-10-31 06:00:00,7.24,0.89,2.57,9.5,58.12,100.0,5.03,4.23
1998-11-01 06:00:00,19.9,0.73,1.46,8.47,60.09,100.0,7.23,4.2
1998-11-02 06:00:00,14.79,0.61,0.85,8.8,68.68,100.0,5.88,3.3
1998-11-03 06:00:00,0.61,0.66,-1.1,6.27,61.07,100.0,3.47,3.67
1998-11-04 06:00:00,0.0,0.77,-2.0,6.2,55.22,100.0,1.81,5.61
1998-11-05 06:00:00,0.84,1.23,-1.84,9.94,53.96,100.0,4.08,8.04
1998-11-06 06:00:00,1.89,0.85,-1.46,7.31,50.88,100.0,7.14,5.82
1998-11-07 06:00:00,10.08,0.67,-2.53,7.59,67.23,100.0,3.52,4.39
1998-11-08 06:00:00,0.69,1.06,-3.94,9.3,58.55,100.0,4.37,9.52
1998-11-09 06:00:00,1.81,1.15,-2.51,10.72,58.51,100.0,5.91,6.75
1998-11-10 06:00:00,0.0,1.88,-6.45,7.79,29.57,100.0,6.67,11.63
1998-11-11 06:00:00,0.29,1.4,-4.85,9.26,37.06,79.62,3.27,10.53
1998-11-12 06:00:00,0.0,1.46,-1.66,11.4,42.96,100.0,3.33,10.36
1998-11-13 06:00:00,0.0,2.15,-2.08,16.6,35.36,100.0,3.71,10.91
1998-11-14 06:00:00,0.0,2.69,2.9,18.54,34.28,73.38,4.48,10.59
1998-11-15 06:00:00,0.0,2.92,1.91,20.55,38.02,98.34,5.25,10.41
1998-11-16 06:00:00,0.0,2.48,3.44,19.68,24.43,77.86,3.3,10.59
1998-11-17 06:00:00,0.0,2.99,2.48,17.96,25.35,81.46,6.56,10.26
1998-11-18 06:00:00,0.0,2.81,2.82,17.43,22.94,99.84,4.95,10.44
1998-11-19 06:00:00,0.0,0.93,-0.9,8.87,24.52,82.84,2.27,3.13
1998-11-20 06:00:00,0.0,2.02,-2.88,14.24,31.2,100.0,3.92,10.37
1998-11-21 06:00:00,0.0,2.54,-3.03,17.29,30.49,96.22,4.58,10.06
1998-11-22 06:00:00,0.0,3.07,2.88,23.31,28.17,69.68,3.65,9.87
1998-11-23 06:00:00,0.0,2.36,3.8,16.67,22.21,65.95,3.57,9.6
1998-11-24 06:00:00,0.0,2.6,0.01,18.0,30.92,84.81,4.65,9.78
1998-11-25 06:00:00,0.0,2.46,1.5,16.83,19.65,70.19,3.66,9.76
1998-11-26 06:00:00,0.0,2.63,1.85,20.73,25.75,64.24,3.28,9.52
1998-11-27 06:00:00,0.0,2.57,3.74,21.69,28.29,64.72,3.19,9.36
1998-11-28 06:00:00,0.0,2.55,4.68,20.8,28.53,72.78,3.71,8.98
1998-11-29 06:00:00,0.0,2.44,5.16,21.06,30.34,94.89,3.73,7.15
1998-11-30 06:00:00,0.0,2.88,2.95,20.64,24.01,87.92,4.38,9.23
1998-12-01 06:00:00,0.0,3.33,2.84,20.61,25.75,91.11,5.87,9.14
1998-12-02 06:00:00,0.0,2.38,1.07,21.14,25.39,84.09,2.98,8.52
1998-12-03 06:00:00,0.0,1.88,2.59,20.25,22.62,68.91,2.13,8.9
1998-12-04 06:00:00,0.0,2.38,3.0,20.17,26.19,98.19,4.36,8.7
1998-12-05 06:00:00,0.0,1.72,0.17,14.77,35.83,100.0,4.16,8.8
1998-12-06 06:00:00,0.0,1.33,-4.75,7.39,20.48,90.45,2.98,3.82
1998-12-07 06:00:00,0.0,1.13,-6.94,7.28,23.83,82.3,2.12,7.88
1998-12-08 06:00:00,0.0,1.29,-9.61,6.27,24.3,84.15,3.7,9.29
1998-12-09 06:00:00,0.0,0.94,-9.03,4.88,34.84,95.31,3.11,8.5
1998-12-10 06:00:00,0.0,1.14,-7.59,5.83,36.82,96.96,3.35,8.12
1998-12-11 06:00:00,0.0,1.24,-9.05,6.67,39.5,88.43,3.57,8.97
1998-12-12 06:00:00,0.0,1.78,-5.73,12.92,30.74,75.5,3.21,8.62
1998-12-13 06:00:00,0.0,1.88,-3.91,14.7,29.46,82.19,3.16,8.74
1998-12-14 06:00:00,0.0,2.47,-3.52,15.04,28.61,70.2,4.83,8.7
1998-12-15 06:00:00,0.84,1.62,-4.12,10.74,27.81,83.83,3.89,8.62
1998-12-16 06:00:00,0.0,2.09,-4.43,12.16,23.31,90.93,4.62,8.51
1998-12-17 06:00:00,0.0,2.41,-3.83,16.01,28.62,75.22,4.17,8.52
1998-12-18 06:00:00,0.0,2.09,-3.89,10.32,25.08,67.21,5.73,8.48
1998-12-19 06:00:00,1.75,1.19,-12.46,2.46,28.87,99.66,4.62,5.96
1998-12-20 06:00:00,0.43,0.54,-17.67,-5.48,43.87,100.0,4.9,5.25
1998-12-21 06:00:00,0.7,0.43,-23.0,-10.02,35.44,100.0,4.24,4.96
1998-12-22 06:00:00,0.0,0.64,-23.77,-5.89,28.5,95.13,3.45,8.52
1998-12-23 06:00:00,0.0,0.43,-21.83,-6.7,33.87,100.0,2.37,8.39
1998-12-24 06:00:00,0.0,0.61,-21.36,-4.41,32.85,95.8,3.55,9.02
1998-12-25 06:00:00,0.0,0.85,-16.99,2.27,41.5,100.0,3.75,8.99
1998-12-26 06:00:00,0.0,1.11,-9.23,6.11,41.21,95.61,4.31,8.9
1998-12-27 06:00:00,0.0,1.37,-4.52,9.68,35.1,96.68,3.18,8.35
1998-12-28 06:00:00,0.0,1.78,-5.72,10.91,36.71,89.89,4.81,8.42
1998-12-29 06:00:00,0.0,1.22,-8.35,5.61,33.18,98.08,3.94,7.55
1998-12-30 06:00:00,0.0,2.23,-8.87,12.85,40.84,100.0,6.0,5.04
1998-12-31 06:00:00,0.0,1.53,-5.7,9.09,30.99,100.0,3.49,8.44
1999-01-01 06:00:00,0.0,1.01,-8.82,2.59,32.39,96.09,5.33,3.46
1999-01-02 06:00:00,0.0,1.47,-13.58,1.15,26.76,100.0,9.29,6.81
1999-01-03 06:00:00,0.0,1.13,-17.04,-2.84,20.84,70.19,6.13,6.76
1999-01-04 06:00:00,0.0,0.62,-17.16,-0.55,28.21,100.0,3.45,9.04
1999-01-05 06:00:00,0.0,1.13,-8.76,9.09,45.3,100.0,3.38,6.74
1999-01-06 06:00:00,0.0,1.08,-10.63,8.05,41.12,94.02,4.04,8.1
1999-01-07 06:00:00,0.0,0.53,-15.46,-1.17,46.49,100.0,3.78,8.63
1999-01-08 06:00:00,0.0,0.66,-14.26,-0.01,53.81,100.0,4.2,6.91
1999-01-09 06:00:00,0.0,1.04,-15.33,5.2,56.39,100.0,3.86,9.03
1999-01-10 06:00:00,0.0,1.12,-5.13,6.49,42.4,100.0,3.64,8.61
1999-01-11 06:00:00,0.0,2.43,-3.52,15.09,32.65,98.48,4.36,8.97
1999-01-12 06:00:00,0.0,1.88,-6.21,11.6,25.33,75.26,5.18,8.45
1999-01-13 06:00:00,0.0,0.9,-10.15,6.13,34.99,100.0,2.55,8.81
1999-01-14 06:00:00,0.0,1.8,-4.66,10.77,38.36,100.0,4.26,8.91
1999-01-15 06:00:00,0.0,2.67,-1.71,15.58,21.51,73.83,4.0,8.05
1999-01-16 06:00:00,0.0,2.21,-1.88,14.0,23.45,94.51,5.08,9.4
1999-01-17 06:00:00,0.0,2.57,-3.24,12.05,16.65,100.0,6.41,9.68
1999-01-18 06:00:00,0.0,2.57,-4.86,14.05,21.22,61.64,4.45,9.53
1999-01-19 06:00:00,0.0,2.34,0.89,16.56,26.43,79.23,3.65,8.7
1999-01-20 06:00:00,0.0,2.19,-0.48,17.05,26.22,91.98,3.09,8.52
1999-01-21 06:00:00,0.0,1.76,-2.71,12.79,25.27,100.0,3.94,9.78
1999-01-22 06:00:00,0.0,1.6,-5.49,8.38,35.63,100.0,7.28,5.5
1999-01-23 06:00:00,0.0,1.85,-7.63,12.07,32.43,99.72,3.5,9.79
1999-01-24 06:00:00,0.0,1.39,-7.52,7.65,29.55,94.27,3.89,10.04
1999-01-25 06:00:00,0.0,1.5,-8.03,7.95,35.03,98.72,3.44,9.8
1999-01-26 06:00:00,0.0,2.52,-7.95,13.97,42.34,100.0,6.33,10.34
1999-01-27 06:00:00,0.0,1.92,-3.29,11.79,27.74,66.61,3.35,10.18
1999-01-28 06:00:00,0.0,1.39,-4.71,10.48,28.3,96.96,2.18,9.54
1999-01-29 06:00:00,1.97,1.18,-3.68,10.54,32.92,100.0,1.79,7.04
1999-01-30 06:00:00,4.38,1.47,-2.42,8.95,34.33,100.0,4.6,4.02
1999-01-31 06:00:00,0.0,1.07,-6.19,10.26,46.81,100.0,2.21,10.33
1999-02-01 06:00:00,0.29,1.81,-6.4,13.34,45.38,100.0,4.98,10.35
1999-02-02 06:00:00,0.0,2.2,-6.33,13.38,26.69,98.55,4.37,11.1
1999-02-03 06:00:00,0.0,3.14,-4.66,14.34,18.65,100.0,6.51,11.2
1999-02-04 06:00:00,0.0,2.97,-5.71,13.17,17.94,72.98,8.1,11.07
1999-02-05 06:00:00,0.0,2.77,-2.98,17.8,30.97,100.0,4.83,10.85
1999-02-06 06:00:00,0.0,1.51,-3.34,13.28,25.72,84.95,1.7,10.46
1999-02-07 06:00:00,0.0,3.12,-4.94,20.52,24.87,100.0,3.92,11.22
1999-02-08 06:00:00,0.0,3.4,-1.1,21.36,20.95,93.38,4.05,11.4
1999-02-09 06:00:00,0.0,3.19,-1.49,17.04,19.7,64.4,5.8,11.58
1999-02-10 06:00:00,0.0,4.48,-2.47,23.45,21.25,100.0,6.87,11.76
1999-02-11 06:00:00,0.45,3.19,-11.18,11.17,17.52,100.0,11.07,9.42
1999-02-12 06:00:00,0.0,1.59,-12.1,7.07,18.27,100.0,4.09,12.58
1999-02-13 06:00:00,0.0,1.84,-8.41,9.83,36.58,100.0,4.2,12.59
1999-02-14 06:00:00,0.0,3.67,-4.3,20.26,21.11,82.32,4.39,12.97
1999-02-15 06:00:00,0.0,3.02,-2.23,14.84,19.44,67.76,5.32,10.83
1999-02-16 06:00:00,0.0,2.14,-6.63,13.58,22.51,98.17,3.23,13.01
1999-02-17 06:00:00,0.0,2.64,-5.04,15.62,20.82,92.5,3.86,12.29
1999-02-18 06:00:00,0.0,2.69,-4.03,11.57,20.66,90.08,7.13,13.13
1999-02-19 06:00:00,0.0,1.78,-7.52,9.93,23.73,100.0,4.39,7.82
1999-02-20 06:00:00,0.0,2.27,-6.39,11.88,30.94,100.0,4.8,13.46
1999-02-21 06:00:00,0.0,2.09,-7.04,9.35,28.55,95.28,5.53,13.18
1999-02-22 06:00:00,0.48,2.23,-7.55,10.39,31.23,100.0,8.25,7.37
1999-02-23 06:00:00,0.0,3.01,-7.73,15.52,18.7,77.33,4.05,14.05
1999-02-24 06:00:00,0.0,3.66,-3.96,21.21,16.87,56.18,3.47,14.04
1999-02-25 06:00:00,0.0,4.28,-1.25,22.24,17.86,68.99,4.81,14.13
1999-02-26 06:00:00,0.0,3.98,-1.0,21.17,15.88,100.0,4.56,14.19
1999-02-27 06:00:00,0.0,3.88,-2.26,14.3,14.25,65.08,6.85,14.72
1999-02-28 06:00:00,0.0,3.66,-2.74,20.86,17.09,48.13,3.38,14.16
1999-03-01 06:00:00,0.0,4.32,2.77,24.34,14.71,49.58,3.61,15.18
1999-03-02 06:00:00,0.0,3.7,-2.05,16.15,14.78,77.61,6.45,14.07
1999-03-03 06:00:00,0.0,3.14,-6.56,13.51,22.2,72.54,5.83,16.08
1999-03-04 06:00:00,0.0,2.97,-3.24,14.45,23.38,79.85,4.79,15.96
1999-03-05 06:00:00,0.0,2.56,-3.65,12.51,26.14,98.07,4.21,15.24
1999-03-06 06:00:00,0.0,2.09,-3.49,7.34,24.76,65.68,5.03,11.41
1999-03-07 06:00:00,0.0,1.97,-8.62,7.99,36.6,100.0,10.06,13.27
1999-03-08 06:00:00,10.63,1.05,-4.88,4.7,40.05,100.0,5.74,9.4
1999-03-09 06:00:00,0.0,2.4,-5.94,11.64,33.04,100.0,4.51,16.41
1999-03-10 06:00:00,0.0,2.02,-6.14,12.08,33.58,100.0,2.88,17.08
1999-03-11 06:00:00,0.0,1.84,-5.62,8.82,37.73,100.0,4.14,16.02
1999-03-12 06:00:00,17.07,0.94,-6.82,2.55,41.26,100.0,5.17,10.56
1999-03-13 06:00:00,0.0,1.09,-9.09,1.82,60.68,100.0,3.0,15.56
1999-03-14 06:00:00,0.0,1.34,-9.99,2.92,42.28,100.0,3.2,18.47
1999-03-15 06:00:00,0.0,1.83,-6.19,8.97,50.82,100.0,4.05,18.42
1999-03-16 06:00:00,0.0,2.68,-0.43,12.43,37.84,88.55,4.48,18.34
1999-03-17 06:00:00,0.0,2.01,-2.76,7.31,34.54,95.17,4.75,18.78
1999-03-18 06:00:00,0.32,1.7,-2.92,7.8,35.31,82.05,2.59,10.92
1999-03-19 06:00:00,0.0,1.6,-1.24,9.1,36.97,77.24,1.88,10.03
1999-03-20 06:00:00,0.0,3.07,-3.27,18.21,32.38,100.0,2.99,18.63
1999-03-21 06:00:00,0.0,3.58,-1.13,17.19,29.59,79.29,6.71,18.44
1999-03-22 06:00:00,0.0,2.66,-2.31,14.32,35.88,100.0,4.13,18.7
1999-03-23 06:00:00,0.0,2.54,-4.74,14.46,35.96,100.0,3.1,18.96
1999-03-24 06:00:00,0.46,2.87,-0.61,16.78,35.72,96.28,2.7,19.08
1999-03-25 06:00:00,0.0,3.34,-1.54,15.88,30.38,95.02,5.19,19.37
1999-03-26 06:00:00,0.0,3.76,-2.47,16.76,33.82,94.7,9.15,19.0
1999-03-27 06:00:00,8.31,3.8,1.72,20.7,38.87,100.0,7.87,18.65
1999-03-28 06:00:00,1.73,3.67,3.43,16.17,20.72,100.0,4.47,20.18
1999-03-29 06:00:00,0.0,4.27,0.15,20.39,23.15,76.35,5.1,20.13
1999-03-30 06:00:00,0.0,5.34,3.11,23.49,29.74,100.0,9.99,19.95
1999-03-31 06:00:00,0.0,5.48,3.85,25.72,20.97,100.0,5.8,20.04
1999-04-01 06:00:00,0.0,4.19,5.85,19.44,20.08,62.59,3.97,21.01
1999-04-02 06:00:00,0.86,2.27,-3.21,9.41,27.84,87.42,5.01,19.47
1999-04-03 06:00:00,0.73,2.2,-1.37,11.12,41.9,100.0,2.61,16.62
1999-04-04 06:00:00,0.0,3.32,-2.83,16.31,30.88,100.0,5.65,19.59
1999-04-05 06:00:00,17.5,1.86,1.52,11.53,26.31,100.0,6.57,10.88
1999-04-06 06:00:00,0.0,3.99,-0.38,19.21,38.97,89.05,5.93,22.06
1999-04-07 06:00:00,0.0,4.98,3.71,22.85,23.98,80.76,5.55,22.25
1999-04-08 06:00:00,0.32,3.87,5.7,18.32,24.68,100.0,9.53,13.89
1999-04-09 06:00:00,0.0,3.39,-0.33,16.89,34.37,100.0,6.07,22.61
1999-04-10 06:00:00,1.69,4.46,3.91,15.54,26.83,100.0,8.75,21.03
1999-04-11 06:00:00,0.0,3.46,-1.17,15.74,28.62,85.26,3.51,23.14
1999-04-12 06:00:00,0.0,4.48,0.7,20.9,31.89,82.84,6.09,22.68
1999-04-13 06:00:00,0.55,2.81,5.23,19.75,33.42,100.0,3.39,16.21
1999-04-14 06:00:00,15.13,1.57,0.28,13.16,52.31,100.0,10.78,9.42
1999-04-15 06:00:00,0.29,2.79,-3.91,7.03,24.81,84.76,9.84,18.94
1999-04-16 06:00:00,0.0,3.21,-2.92,8.79,25.57,67.88,7.99,18.48
1999-04-17 06:00:00,0.0,3.41,-5.84,11.11,24.33,61.45,4.98,24.38
1999-04-18 06:00:00,0.0,4.79,-1.26,22.9,23.42,63.41,3.55,23.3
1999-04-19 06:00:00,0.0,5.55,8.11,26.07,20.21,48.64,3.47,23.64
1999-04-20 06:00:00,0.38,5.52,9.08,26.37,20.14,67.05,4.06,22.08
1999-04-21 06:00:00,0.0,3.27,6.72,19.51,23.02,100.0,4.18,17.03
1999-04-22 06:00:00,6.47,1.25,3.29,11.99,40.98,100.0,5.2,8.62
1999-04-23 06:00:00,4.87,1.13,-0.34,7.57,62.65,100.0,4.77,8.61
1999-04-24 06:00:00,3.83,1.71,0.66,12.32,62.09,100.0,2.85,12.68
1999-04-25 06:00:00,10.7,2.05,4.12,15.59,65.13,100.0,4.19,13.33
1999-04-26 06:00:00,0.0,3.38,3.98,18.92,38.53,100.0,2.54,22.19
1999-04-27 06:00:00,0.0,4.27,4.97,22.28,36.22,94.2,3.07,24.51
1999-04-28 06:00:00,0.57,3.87,4.61,20.24,34.94,100.0,5.11,24.41
1999-04-29 06:00:00,0.4,2.85,4.7,17.34,45.85,100.0,5.91,18.14
1999-04-30 06:00:00,0.3,3.12,4.59,18.13,52.68,100.0,6.99,19.58
1999-05-01 06:00:00,7.14,1.95,6.49,14.56,52.32,100.0,7.23,8.98
1999-05-02 06:00:00,2.01,3.8,5.42,20.04,49.63,100.0,6.16,19.07
1999-05-03 06:00:00,0.0,6.0,6.06,25.9,27.78,99.5,6.75,24.51
1999-05-04 06:00:00,0.0,5.01,8.03,21.97,26.76,91.66,6.14,21.09
1999-05-05 06:00:00,0.0,4.49,5.11,16.95,25.43,79.66,8.68,14.03
1999-05-06 06:00:00,0.0,5.23,1.49,17.02,23.27,66.45,9.14,23.88
1999-05-07 06:00:00,0.0,5.36,1.42,21.62,22.78,67.18,4.73,25.61
1999-05-08 06:00:00,0.0,5.96,7.6,26.97,23.25,57.72,4.27,25.15
1999-05-09 06:00:00,0.0,6.77,9.4,30.09,31.38,100.0,8.41,23.88
1999-05-10 06:00:00,1.14,4.83,7.58,23.6,28.97,100.0,5.55,24.81
1999-05-11 06:00:00,0.0,3.23,2.66,17.17,25.92,92.38,2.83,15.95
1999-05-12 06:00:00,0.0,4.7,2.52,21.17,23.65,79.84,3.21,25.75
1999-05-13 06:00:00,0.0,5.77,6.16,25.13,24.64,81.2,8.28,24.91
1999-05-14 06:00:00,0.0,4.89,8.25,26.25,41.31,100.0,5.68,24.73
1999-05-15 06:00:00,0.0,5.12,9.97,27.9,40.51,100.0,4.72,24.88
1999-05-16 06:00:00,5.77,5.08,11.82,26.13,38.7,100.0,4.4,23.59
1999-05-17 06:00:00,1.41,4.57,5.03,20.33,30.73,100.0,4.54,25.93
1999-05-18 06:00:00,0.0,6.22,6.04,25.59,30.62,81.14,6.25,25.7
1999-05-19 06:00:00,0.56,7.16,8.57,29.75,32.04,90.64,7.66,25.59
1999-05-20 06:00:00,3.84,4.21,12.26,23.54,33.19,100.0,4.8,18.67
1999-05-21 06:00:00,0.0,5.18,9.28,25.74,43.28,91.83,4.01,25.39
1999-05-22 06:00:00,3.99,5.38,11.89,29.86,45.18,100.0,4.77,21.97
1999-05-23 06:00:00,0.0,5.02,11.4,24.01,33.51,100.0,3.75,23.77
1999-05-24 06:00:00,3.74,5.03,11.18,28.28,34.49,90.09,2.21,23.51
1999-05-25 06:00:00,0.0,4.78,11.66,23.66,32.45,100.0,3.42,23.33
1999-05-26 06:00:00,0.0,5.42,9.88,25.04,38.24,92.03,4.57,24.73
1999-05-27 06:00:00,0.0,5.24,10.02,25.64,32.1,81.44,2.89,25.81
1999-05-28 06:00:00,0.0,5.48,10.32,26.41,33.09,92.23,3.79,25.2
1999-05-29 06:00:00,1.06,6.13,10.66,28.55,35.3,100.0,6.19,25.17
1999-05-30 06:00:00,0.0,6.0,13.93,30.9,28.4,100.0,3.24,25.12
1999-05-31 06:00:00,10.32,5.84,14.06,28.37,26.68,89.26,5.63,24.3
1999-06-01 06:00:00,0.0,6.29,13.96,26.16,25.82,100.0,4.26,28.5
1999-06-02 06:00:00,0.0,7.45,12.01,29.81,27.52,81.63,7.28,27.99
1999-06-03 06:00:00,3.9,7.8,15.12,32.54,29.35,100.0,7.54,28.11
1999-06-04 06:00:00,0.0,7.96,15.86,33.48,29.02,99.36,8.04,28.06
1999-06-05 06:00:00,0.0,8.32,17.6,30.55,29.11,91.8,8.05,27.98
1999-06-06 06:00:00,0.0,7.13,10.65,28.16,17.67,63.33,4.66,28.82
